eventID,sceneID,speakerID,Anton Vanko (1),Ivan Vanko (2),Tony Stark (3),Happy Hogan (4),Senator Stern (5),Justin Hammer (6),James Rhodes (7),JARVIS (8),Pepper Potts (9),Natasha Romanoff (10),Elon Musk (11),Christine Everhart (12),Major Allen (13),Nick Fury (14),Jack (15),General Meade (16),Phil Coulson (17),Howard Stark (18),Bambi Arbogast (19)
784,49,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,49,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
786,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
788,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
792,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
794,49,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
802,49,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
804,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
808,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
814,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
816,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
818,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
820,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
822,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
828,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
830,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
831,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
833,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
835,51,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,51,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837,52,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,52,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
839,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
842,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
843,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
848,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
850,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,52,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,52,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
860,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
862,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
876,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,53,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,53,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,53,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
882,53,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
883,53,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,53,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,53,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,53,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,53,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,53,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,53,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,53,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
891,53,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
893,54,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
895,54,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
897,54,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
899,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900,54,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,55,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
902,55,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,55,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,55,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,55,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
906,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
